id,informality,iterations,jobSeekingNumber,jobSimilarityHierarchy,jobsNumber,perceivedInformalityCoef,replication,socialNetworkCoef,socialNetworkHierarchy,socialNetworkMode,unemployment,unemploymentShare,workPermitShare,workersNumber,openmole$experiment
19,0.3360823774347011,500,20,5.0,200,-10.0,8177300323365396454,10.0,5.0,proximity,0.20920318725099582,0.25,0.5,100,196
19,0.5251407278976006,500,20,5.0,200,-10.0,1163691739952550200,10.0,5.0,proximity,0.21486055776892415,0.25,0.5,100,197
19,0.3847542262961458,500,20,5.0,200,-10.0,-4014629586456786474,10.0,5.0,proximity,0.19254980079681264,0.25,0.5,100,198
19,0.3561157633589924,500,20,5.0,200,-10.0,8351977482268429833,10.0,5.0,proximity,0.18585657370517916,0.25,0.5,100,199
19,0.6051578986888778,500,20,5.0,200,-10.0,5672957609395849220,10.0,5.0,proximity,0.17517928286852602,0.25,0.5,100,200
19,0.6552166899305898,500,20,5.0,200,-10.0,5411674169166754732,10.0,5.0,proximity,0.21227091633466133,0.25,0.5,100,201
20,0.5150051737529884,500,20,1.0,200,-5.0,1145971928680982535,-10.0,1.0,proximity,0.192589641434263,0.25,0.5,100,202
20,0.8157511798096198,500,20,1.0,200,-5.0,-3361806084605289774,-10.0,1.0,proximity,0.19398406374502006,0.25,0.5,100,203
20,0.9296581466066127,500,20,1.0,200,-5.0,-4048544694717546880,-10.0,1.0,proximity,0.19207171314741014,0.25,0.5,100,204
20,0.5792604600361853,500,20,1.0,200,-5.0,-8529974829150679260,-10.0,1.0,proximity,0.2076892430278883,0.25,0.5,100,207
20,0.9604221739103486,500,20,1.0,200,-5.0,-7424755921416475264,-10.0,1.0,proximity,0.21418326693227088,0.25,0.5,100,205
20,0.9631389006686302,500,20,1.0,200,-5.0,-26608982746527691,-10.0,1.0,proximity,0.18000000000000002,0.25,0.5,100,206
20,0.5679631724221587,500,20,1.0,200,-5.0,-7836915027299221963,-10.0,1.0,proximity,0.20474103585657374,0.25,0.5,100,208
20,0.9690695452074617,500,20,1.0,200,-5.0,649086736611820874,-10.0,1.0,proximity,0.22725099601593635,0.25,0.5,100,210
20,0.9153510299261293,500,20,1.0,200,-5.0,-580958971257235211,-10.0,1.0,proximity,0.19661354581673293,0.25,0.5,100,209
20,0.5024290632592178,500,20,1.0,200,-5.0,-8759888927014714641,-10.0,1.0,proximity,0.1978486055776893,0.25,0.5,100,211
21,0.6181347449146888,500,20,1.0,200,-5.0,4856435256158250880,-10.0,5.0,proximity,0.21936254980079664,0.25,0.5,100,213
21,0.640753969441516,500,20,1.0,200,-5.0,4938123846052349363,-10.0,5.0,proximity,0.19880478087649403,0.25,0.5,100,212
21,0.5279127876056725,500,20,1.0,200,-5.0,822584750812173147,-10.0,5.0,proximity,0.20290836653386454,0.25,0.5,100,214
21,0.4435180894840888,500,20,1.0,200,-5.0,3655730562781797760,-10.0,5.0,proximity,0.19840637450199203,0.25,0.5,100,215
21,0.6031314183398923,500,20,1.0,200,-5.0,-2025231572628033208,-10.0,5.0,proximity,0.19864541832669314,0.25,0.5,100,216
21,0.5373824425399839,500,20,1.0,200,-5.0,7095157608474558216,-10.0,5.0,proximity,0.20023904382470123,0.25,0.5,100,218
21,0.6776176649958782,500,20,1.0,200,-5.0,643399815279980546,-10.0,5.0,proximity,0.2194023904382472,0.25,0.5,100,217
21,0.5554992976428917,500,20,1.0,200,-5.0,8231104394119552473,-10.0,5.0,proximity,0.19398406374502,0.25,0.5,100,220
21,0.37584170884071805,500,20,1.0,200,-5.0,8208326841509535938,-10.0,5.0,proximity,0.19988047808764933,0.25,0.5,100,219
21,0.5736884182114209,500,20,1.0,200,-5.0,8194085755146741379,-10.0,5.0,proximity,0.1915139442231076,0.25,0.5,100,221
22,0.8364742985803922,500,20,1.0,200,-5.0,5896886059627662156,-5.0,1.0,proximity,0.1953386454183266,0.25,0.5,100,222
22,0.8399907265604045,500,20,1.0,200,-5.0,4751403165708244099,-5.0,1.0,proximity,0.21338645418326685,0.25,0.5,100,223
22,0.4485678390422987,500,20,1.0,200,-5.0,3003924047051309791,-5.0,1.0,proximity,0.2142629482071713,0.25,0.5,100,225
22,0.8053678210942377,500,20,1.0,200,-5.0,6410250438581741566,-5.0,1.0,proximity,0.20780876494023912,0.25,0.5,100,224
22,0.8180916975173885,500,20,1.0,200,-5.0,-7726645856630814849,-5.0,1.0,proximity,0.19486055776892425,0.25,0.5,100,226
22,0.8114736691049941,500,20,1.0,200,-5.0,-7972051915425212544,-5.0,1.0,proximity,0.19346613545816724,0.25,0.5,100,230
22,0.7843167106809595,500,20,1.0,200,-5.0,8166740261065770360,-5.0,1.0,proximity,0.20446215139442225,0.25,0.5,100,229
22,0.816336660846479,500,20,1.0,200,-5.0,-3021007759079960626,-5.0,1.0,proximity,0.18908366533864548,0.25,0.5,100,227
22,0.8361547384879027,500,20,1.0,200,-5.0,-6583149177110466570,-5.0,1.0,proximity,0.19856573705179292,0.25,0.5,100,228
22,0.41475351169910296,500,20,1.0,200,-5.0,3591134953109980900,-5.0,1.0,proximity,0.181035856573705,0.25,0.5,100,231
23,0.5026999732866659,500,20,1.0,200,-5.0,-1385346112141206624,-5.0,5.0,proximity,0.19760956175298794,0.25,0.5,100,232
23,0.6504817930809619,500,20,1.0,200,-5.0,5596196357447164193,-5.0,5.0,proximity,0.18956175298804792,0.25,0.5,100,233
23,0.8164616314179693,500,20,1.0,200,-5.0,-4790550027845080876,-5.0,5.0,proximity,0.19661354581673304,0.25,0.5,100,235
23,0.7999201574252012,500,20,1.0,200,-5.0,-1323688436878855251,-5.0,5.0,proximity,0.1931872509960158,0.25,0.5,100,234
23,0.8310117947101997,500,20,1.0,200,-5.0,109148846299245405,-5.0,5.0,proximity,0.1860956175298804,0.25,0.5,100,237
23,0.7762390225306353,500,20,1.0,200,-5.0,4466871095002164732,-5.0,5.0,proximity,0.20721115537848603,0.25,0.5,100,236
23,0.37744181702289537,500,20,1.0,200,-5.0,-8915774761945189834,-5.0,5.0,proximity,0.18892430278884467,0.25,0.5,100,238
23,0.4932437023971744,500,20,1.0,200,-5.0,-3864077267404731345,-5.0,5.0,proximity,0.20151394422310764,0.25,0.5,100,239
23,0.8121708943985024,500,20,1.0,200,-5.0,775520679921771169,-5.0,5.0,proximity,0.20302788844621525,0.25,0.5,100,240
23,0.44843870632326555,500,20,1.0,200,-5.0,4197805914676174906,-5.0,5.0,proximity,0.20780876494023903,0.25,0.5,100,241
24,0.9957128390483956,500,20,1.0,200,-5.0,-248899392673551343,0.0,1.0,proximity,0.22314741035856558,0.25,0.5,100,242
24,0.9948696092507103,500,20,1.0,200,-5.0,-6282473004360412402,0.0,1.0,proximity,0.1987649402390438,0.25,0.5,100,243
24,0.9956165476038994,500,20,1.0,200,-5.0,4349833831612825920,0.0,1.0,proximity,0.21513944223107556,0.25,0.5,100,244
24,0.9953414633250733,500,20,1.0,200,-5.0,7882456009691419675,0.0,1.0,proximity,0.20262948207171302,0.25,0.5,100,245
24,0.9974007951372008,500,20,1.0,200,-5.0,-5427135712510230775,0.0,1.0,proximity,0.20330677290836652,0.25,0.5,100,247
24,0.9938811359476861,500,20,1.0,200,-5.0,3197176267568362995,0.0,1.0,proximity,0.21916334661354586,0.25,0.5,100,248
24,0.9963850917252637,500,20,1.0,200,-5.0,-7936049810661452335,0.0,1.0,proximity,0.21653386454183263,0.25,0.5,100,246
24,0.994694615007151,500,20,1.0,200,-5.0,-2318325028505386706,0.0,1.0,proximity,0.19207171314741023,0.25,0.5,100,251
24,0.9927388189079634,500,20,1.0,200,-5.0,-2116283783623631011,0.0,1.0,proximity,0.20159362549800786,0.25,0.5,100,249
24,0.5455197656898648,500,20,1.0,200,-5.0,-5895085931761186212,0.0,1.0,proximity,0.19,0.25,0.5,100,250
25,0.995738297061284,500,20,1.0,200,-5.0,3718743703056803905,0.0,5.0,proximity,0.1902390438247011,0.25,0.5,100,252
25,0.9938165127690312,500,20,1.0,200,-5.0,-7322146999573471964,0.0,5.0,proximity,0.20864541832669325,0.25,0.5,100,253
25,0.9964782366756357,500,20,1.0,200,-5.0,811324502431385735,0.0,5.0,proximity,0.193585657370518,0.25,0.5,100,254
25,0.9933547887067635,500,20,1.0,200,-5.0,3678280300684791838,0.0,5.0,proximity,0.19733067729083673,0.25,0.5,100,256
25,0.9896636938466187,500,20,1.0,200,-5.0,-1554183804844422011,0.0,5.0,proximity,0.21713147410358555,0.25,0.5,100,255
25,0.9911204906535314,500,20,1.0,200,-5.0,-879005182191796461,0.0,5.0,proximity,0.20039840637450196,0.25,0.5,100,257
25,0.9973043980803676,500,20,1.0,200,-5.0,-4923587770602542629,0.0,5.0,proximity,0.20454183266932272,0.25,0.5,100,258
25,0.9917255202092836,500,20,1.0,200,-5.0,3675111289655862784,0.0,5.0,proximity,0.19111553784860566,0.25,0.5,100,259
25,0.9952394447746873,500,20,1.0,200,-5.0,4250510542781010520,0.0,5.0,proximity,0.20358565737051795,0.25,0.5,100,261
25,0.9935743464551798,500,20,1.0,200,-5.0,-8880831331234202388,0.0,5.0,proximity,0.188804780876494,0.25,0.5,100,260
26,0.33393919547059814,500,20,1.0,200,-5.0,7476646699453390063,5.0,1.0,proximity,0.19669322709163345,0.25,0.5,100,262
26,0.6788123386060574,500,20,1.0,200,-5.0,6988268008410567531,5.0,1.0,proximity,0.18792828685258967,0.25,0.5,100,265
26,0.41304364897068424,500,20,1.0,200,-5.0,8850196064574058548,5.0,1.0,proximity,0.20505976095617526,0.25,0.5,100,263
26,0.5619789811876142,500,20,1.0,200,-5.0,4193372512843859526,5.0,1.0,proximity,0.20800796812749006,0.25,0.5,100,264
26,0.516713483201834,500,20,1.0,200,-5.0,8456136112330949785,5.0,1.0,proximity,0.19075697211155362,0.25,0.5,100,266
26,0.5004385342774254,500,20,1.0,200,-5.0,6781953101640177306,5.0,1.0,proximity,0.19549800796812752,0.25,0.5,100,267
26,0.5653466598441511,500,20,1.0,200,-5.0,-248689968985038573,5.0,1.0,proximity,0.20099601593625488,0.25,0.5,100,268
26,0.39288665494982183,500,20,1.0,200,-5.0,-3464906117944989995,5.0,1.0,proximity,0.20394422310756954,0.25,0.5,100,269
26,0.500779258466193,500,20,1.0,200,-5.0,-7866156381215147075,5.0,1.0,proximity,0.19458167330677292,0.25,0.5,100,271
26,0.5477998799909675,500,20,1.0,200,-5.0,-1426642328165531120,5.0,1.0,proximity,0.21067729083665343,0.25,0.5,100,270
27,0.45791529706674283,500,20,1.0,200,-5.0,-8597905178287995323,5.0,5.0,proximity,0.20370517928286858,0.25,0.5,100,272
27,0.8532734771875944,500,20,1.0,200,-5.0,-2229603496365525013,5.0,5.0,proximity,0.21418326693227097,0.25,0.5,100,273
27,0.6042330695279375,500,20,1.0,200,-5.0,7262695136922861816,5.0,5.0,proximity,0.21812749003984075,0.25,0.5,100,275
27,0.5499164144933182,500,20,1.0,200,-5.0,2005016545283983062,5.0,5.0,proximity,0.20195219123505972,0.25,0.5,100,274
27,0.4774985567613595,500,20,1.0,200,-5.0,-5544307144871886496,5.0,5.0,proximity,0.19537848605577693,0.25,0.5,100,276
27,0.5694043388672495,500,20,1.0,200,-5.0,4394717402430706237,5.0,5.0,proximity,0.20143426294820718,0.25,0.5,100,277
27,0.40525028312867983,500,20,1.0,200,-5.0,-1611787764955526616,5.0,5.0,proximity,0.19557768924302787,0.25,0.5,100,278
27,0.46364451839276055,500,20,1.0,200,-5.0,5981151206378632290,5.0,5.0,proximity,0.2006374501992031,0.25,0.5,100,279
28,0.5063245367737379,500,20,1.0,200,-5.0,5344350254299279408,10.0,1.0,proximity,0.1956972111553784,0.25,0.5,100,282
27,0.47427835043306155,500,20,1.0,200,-5.0,2542003215184638866,5.0,5.0,proximity,0.18669322709163344,0.25,0.5,100,280
27,0.4999329502212188,500,20,1.0,200,-5.0,118601888044421955,5.0,5.0,proximity,0.19207171314741053,0.25,0.5,100,281
28,0.6175243406752312,500,20,1.0,200,-5.0,-6500533879177614892,10.0,1.0,proximity,0.18872509960159364,0.25,0.5,100,284
28,0.5589225749716781,500,20,1.0,200,-5.0,-5550095642777216762,10.0,1.0,proximity,0.20792828685258974,0.25,0.5,100,283
28,0.4518312548401228,500,20,1.0,200,-5.0,-3095880618530598856,10.0,1.0,proximity,0.20673306772908367,0.25,0.5,100,285
28,0.5168410958132681,500,20,1.0,200,-5.0,-5630610075967003832,10.0,1.0,proximity,0.19653386454183275,0.25,0.5,100,286
28,0.5869172164232652,500,20,1.0,200,-5.0,2657118762652836941,10.0,1.0,proximity,0.20079681274900388,0.25,0.5,100,287
28,0.37268387249649115,500,20,1.0,200,-5.0,-9160513609811449575,10.0,1.0,proximity,0.20115537848605577,0.25,0.5,100,288
28,0.3991398428500139,500,20,1.0,200,-5.0,6589832447049741902,10.0,1.0,proximity,0.19095617529880468,0.25,0.5,100,290
28,0.4093518248376372,500,20,1.0,200,-5.0,7029065145778436309,10.0,1.0,proximity,0.1860557768924303,0.25,0.5,100,289
28,0.5512557042173387,500,20,1.0,200,-5.0,57203300617776785,10.0,1.0,proximity,0.216215139442231,0.25,0.5,100,291
29,0.5071469266505774,500,20,1.0,200,-5.0,-1782977125714687982,10.0,5.0,proximity,0.1992828685258964,0.25,0.5,100,292
29,0.550337621834861,500,20,1.0,200,-5.0,6882193897327649775,10.0,5.0,proximity,0.19697211155378483,0.25,0.5,100,294
29,0.5046385894443307,500,20,1.0,200,-5.0,5972523157435967033,10.0,5.0,proximity,0.194382470119522,0.25,0.5,100,293
29,0.6155213744002047,500,20,1.0,200,-5.0,4405454718065022542,10.0,5.0,proximity,0.203625498007968,0.25,0.5,100,296
29,0.28619682361909604,500,20,1.0,200,-5.0,-6121229550621947423,10.0,5.0,proximity,0.18494023904382464,0.25,0.5,100,295
29,0.5567265547383802,500,20,1.0,200,-5.0,-6342545274124827359,10.0,5.0,proximity,0.21314741035856583,0.25,0.5,100,297
29,0.41272095497931144,500,20,1.0,200,-5.0,4943915427599683978,10.0,5.0,proximity,0.2051394422310756,0.25,0.5,100,298
29,0.5054463153362876,500,20,1.0,200,-5.0,6834957868416289415,10.0,5.0,proximity,0.1979282868525896,0.25,0.5,100,299
29,0.40893658555012413,500,20,1.0,200,-5.0,2434489280632865093,10.0,5.0,proximity,0.19314741035856586,0.25,0.5,100,300
29,0.4784708922928123,500,20,1.0,200,-5.0,5875957580269765647,10.0,5.0,proximity,0.2147808764940238,0.25,0.5,100,301
30,0.36982093981102204,500,20,5.0,200,-5.0,7278701281838646710,-10.0,1.0,proximity,0.2080876494023906,0.25,0.5,100,302
30,0.6205621019699172,500,20,5.0,200,-5.0,-8468040251901619617,-10.0,1.0,proximity,0.1937848605577689,0.25,0.5,100,303
30,0.5995076275024236,500,20,5.0,200,-5.0,5934146323691480399,-10.0,1.0,proximity,0.17605577689243035,0.25,0.5,100,304
30,0.9896596298293706,500,20,5.0,200,-5.0,-6307019698706794081,-10.0,1.0,proximity,0.20103585657370515,0.25,0.5,100,306
30,0.6696709162336402,500,20,5.0,200,-5.0,5530808557062913432,-10.0,1.0,proximity,0.2137848605577689,0.25,0.5,100,305
30,0.5842014593309907,500,20,5.0,200,-5.0,5456188047456252836,-10.0,1.0,proximity,0.20713147410358565,0.25,0.5,100,308
30,0.9326255871905754,500,20,5.0,200,-5.0,-4201292967662273329,-10.0,1.0,proximity,0.20334661354581682,0.25,0.5,100,307
30,0.9393948459008128,500,20,5.0,200,-5.0,-6119029632430158819,-10.0,1.0,proximity,0.2287250996015936,0.25,0.5,100,310
30,0.6370613561123197,500,20,5.0,200,-5.0,5846324277228182426,-10.0,1.0,proximity,0.19071713147410366,0.25,0.5,100,309
30,0.973351607537799,500,20,5.0,200,-5.0,-8644054068565982573,-10.0,1.0,proximity,0.21235059760956193,0.25,0.5,100,311
31,0.4680896696609256,500,20,5.0,200,-5.0,-8568431345549707422,-10.0,5.0,proximity,0.19756972111553775,0.25,0.5,100,313
31,0.4585335890690624,500,20,5.0,200,-5.0,1851281781373957619,-10.0,5.0,proximity,0.21262948207171312,0.25,0.5,100,312
31,0.5203982200298627,500,20,5.0,200,-5.0,5765248931401878003,-10.0,5.0,proximity,0.2068525896414345,0.25,0.5,100,314
31,0.5080209322097066,500,20,5.0,200,-5.0,6133211458355512863,-10.0,5.0,proximity,0.18856573705179291,0.25,0.5,100,315
31,0.61348211250183,500,20,5.0,200,-5.0,-7820689389846066294,-10.0,5.0,proximity,0.1996812749003984,0.25,0.5,100,316
31,0.5094916233766082,500,20,5.0,200,-5.0,5266525877427299816,-10.0,5.0,proximity,0.2046613545816734,0.25,0.5,100,318
31,0.46585182419356047,500,20,5.0,200,-5.0,-2559442123349581470,-10.0,5.0,proximity,0.20749003984063727,0.25,0.5,100,319
31,0.6881553543089652,500,20,5.0,200,-5.0,4943358514050444666,-10.0,5.0,proximity,0.20561752988047813,0.25,0.5,100,317
31,0.5414214889633127,500,20,5.0,200,-5.0,-3339742594299380103,-10.0,5.0,proximity,0.1845418326693229,0.25,0.5,100,320
31,0.692686082350874,500,20,5.0,200,-5.0,-5099328359429678957,-10.0,5.0,proximity,0.19525896414342636,0.25,0.5,100,321
32,0.9739116408600944,500,20,5.0,200,-5.0,-5329590955117282985,-5.0,1.0,proximity,0.19812749003984056,0.25,0.5,100,322
32,0.9659783886989709,500,20,5.0,200,-5.0,8908594758881832313,-5.0,1.0,proximity,0.20952191235059753,0.25,0.5,100,323
32,0.9578033411160284,500,20,5.0,200,-5.0,6979231708847650575,-5.0,1.0,proximity,0.1938645418326693,0.25,0.5,100,324
32,0.9693881174617103,500,20,5.0,200,-5.0,-602827710598957888,-5.0,1.0,proximity,0.20318725099601603,0.25,0.5,100,326
32,0.957785166735358,500,20,5.0,200,-5.0,5959974408005615756,-5.0,1.0,proximity,0.20458167330677288,0.25,0.5,100,325
32,0.9670283173011335,500,20,5.0,200,-5.0,3678354615501088135,-5.0,1.0,proximity,0.19852589641434265,0.25,0.5,100,328
32,0.9575900188559424,500,20,5.0,200,-5.0,-8463906602609404138,-5.0,1.0,proximity,0.20729083665338655,0.25,0.5,100,327
32,0.9548642888919081,500,20,5.0,200,-5.0,8539628930068665863,-5.0,1.0,proximity,0.200597609561753,0.25,0.5,100,330
32,0.9469642897906112,500,20,5.0,200,-5.0,-2693605638133904777,-5.0,1.0,proximity,0.18565737051792816,0.25,0.5,100,329
32,0.962102511667279,500,20,5.0,200,-5.0,6268434657832691494,-5.0,1.0,proximity,0.19697211155378486,0.25,0.5,100,331
33,0.9706451666497362,500,20,5.0,200,-5.0,-4603939073219238481,-5.0,5.0,proximity,0.190796812749004,0.25,0.5,100,332
33,0.9529042791229578,500,20,5.0,200,-5.0,7793283624722044121,-5.0,5.0,proximity,0.18426294820717132,0.25,0.5,100,333
33,0.9691432634750933,500,20,5.0,200,-5.0,-3850880158161245010,-5.0,5.0,proximity,0.20422310756972104,0.25,0.5,100,334
33,0.9479651753529875,500,20,5.0,200,-5.0,-229659867344263573,-5.0,5.0,proximity,0.2164541832669322,0.25,0.5,100,335
33,0.9687804845529131,500,20,5.0,200,-5.0,2169484287723795760,-5.0,5.0,proximity,0.19474103585657368,0.25,0.5,100,336
33,0.4365070018459646,500,20,5.0,200,-5.0,-6281438526791901917,-5.0,5.0,proximity,0.18729083665338642,0.25,0.5,100,337
33,0.9703326050532849,500,20,5.0,200,-5.0,4042498409086283504,-5.0,5.0,proximity,0.19976095617529888,0.25,0.5,100,338
33,0.977499940146546,500,20,5.0,200,-5.0,-737942690544681440,-5.0,5.0,proximity,0.19342629482071708,0.25,0.5,100,340
33,0.9632147044913247,500,20,5.0,200,-5.0,4684675174253986390,-5.0,5.0,proximity,0.17900398406374493,0.25,0.5,100,339
33,0.9671144229553118,500,20,5.0,200,-5.0,257809242821571337,-5.0,5.0,proximity,0.1988047808764938,0.25,0.5,100,341
34,1.0,500,20,5.0,200,-5.0,2527104803955503485,0.0,1.0,proximity,0.20366533864541825,0.25,0.5,100,342
34,1.0,500,20,5.0,200,-5.0,-3387700111208673369,0.0,1.0,proximity,0.1900398406374502,0.25,0.5,100,343
34,1.0,500,20,5.0,200,-5.0,2055318988095808536,0.0,1.0,proximity,0.19693227091633464,0.25,0.5,100,344
34,1.0,500,20,5.0,200,-5.0,296921255731027452,0.0,1.0,proximity,0.21003984063745032,0.25,0.5,100,345
34,1.0,500,20,5.0,200,-5.0,8905726179659445791,0.0,1.0,proximity,0.20103585657370496,0.25,0.5,100,348
34,1.0,500,20,5.0,200,-5.0,-1012738660712652912,0.0,1.0,proximity,0.20928286852589634,0.25,0.5,100,346
34,1.0,500,20,5.0,200,-5.0,-1897304363120052831,0.0,1.0,proximity,0.20310756972111557,0.25,0.5,100,347
34,1.0,500,20,5.0,200,-5.0,6479735549215750316,0.0,1.0,proximity,0.21561752988047797,0.25,0.5,100,349
34,0.9998339759917605,500,20,5.0,200,-5.0,-7532460903594003434,0.0,1.0,proximity,0.20521912350597618,0.25,0.5,100,350
34,1.0,500,20,5.0,200,-5.0,-3030755729862402939,0.0,1.0,proximity,0.19733067729083645,0.25,0.5,100,351
35,1.0,500,20,5.0,200,-5.0,3196358351610186835,0.0,5.0,proximity,0.19916334661354565,0.25,0.5,100,352
35,1.0,500,20,5.0,200,-5.0,-3782738717930379439,0.0,5.0,proximity,0.20776892430278876,0.25,0.5,100,353
35,1.0,500,20,5.0,200,-5.0,8805608448030108175,0.0,5.0,proximity,0.20517928286852588,0.25,0.5,100,354
35,1.0,500,20,5.0,200,-5.0,-4148007155243633879,0.0,5.0,proximity,0.20529880478087648,0.25,0.5,100,355
35,1.0,500,20,5.0,200,-5.0,6258249070349300861,0.0,5.0,proximity,0.20302788844621517,0.25,0.5,100,356
35,1.0,500,20,5.0,200,-5.0,-3357402962392526426,0.0,5.0,proximity,0.2047808764940239,0.25,0.5,100,358
35,1.0,500,20,5.0,200,-5.0,-3469994283717166814,0.0,5.0,proximity,0.2041434262948207,0.25,0.5,100,357
35,1.0,500,20,5.0,200,-5.0,6586797843707020784,0.0,5.0,proximity,0.20195219123505975,0.25,0.5,100,359
35,1.0,500,20,5.0,200,-5.0,1327350426776771145,0.0,5.0,proximity,0.1770517928286852,0.25,0.5,100,360
35,0.3479439383012095,500,20,5.0,200,-5.0,-8514597771651383733,0.0,5.0,proximity,0.2011952191235059,0.25,0.5,100,361
36,0.45631687143056504,500,20,5.0,200,-5.0,4442291210458613709,5.0,1.0,proximity,0.18884462151394407,0.25,0.5,100,362
36,0.5529966745158211,500,20,5.0,200,-5.0,8847893414108380121,5.0,1.0,proximity,0.20828685258964139,0.25,0.5,100,363
36,0.37093703882427215,500,20,5.0,200,-5.0,4353575728125093259,5.0,1.0,proximity,0.19326693227091638,0.25,0.5,100,364
36,0.645695288228308,500,20,5.0,200,-5.0,4122380986898943587,5.0,1.0,proximity,0.2043027888446215,0.25,0.5,100,365
36,0.5621238133767639,500,20,5.0,200,-5.0,-2811435647632389760,5.0,1.0,proximity,0.21446215139442237,0.25,0.5,100,367
36,0.4898038151260562,500,20,5.0,200,-5.0,7015155401616010939,5.0,1.0,proximity,0.20370517928286846,0.25,0.5,100,366
36,0.49959549132638986,500,20,5.0,200,-5.0,9117492893800782365,5.0,1.0,proximity,0.2019920318725099,0.25,0.5,100,368
36,0.4220548547071239,500,20,5.0,200,-5.0,8593916518543046432,5.0,1.0,proximity,0.200199203187251,0.25,0.5,100,369
36,0.2716130264166588,500,20,5.0,200,-5.0,2382736126090843468,5.0,1.0,proximity,0.19059760956175312,0.25,0.5,100,370
36,0.5011009755885089,500,20,5.0,200,-5.0,6212547508754762256,5.0,1.0,proximity,0.1920318725099601,0.25,0.5,100,371
37,0.6484772965378505,500,20,5.0,200,-5.0,-5611544744144553030,5.0,5.0,proximity,0.20896414342629477,0.25,0.5,100,372
37,0.3857229370362171,500,20,5.0,200,-5.0,1544767587623892506,5.0,5.0,proximity,0.18382470119521907,0.25,0.5,100,373
37,0.5977721573989662,500,20,5.0,200,-5.0,2557518054410342555,5.0,5.0,proximity,0.19219123505976107,0.25,0.5,100,374
37,0.5092175064220236,500,20,5.0,200,-5.0,8546400921342054464,5.0,5.0,proximity,0.18972111553784857,0.25,0.5,100,375
37,0.4407682268947661,500,20,5.0,200,-5.0,-4646405419006570352,5.0,5.0,proximity,0.1932270916334661,0.25,0.5,100,377
37,0.6163925969545101,500,20,5.0,200,-5.0,8544605841814925703,5.0,5.0,proximity,0.20689243027888463,0.25,0.5,100,376
